image_id,label
im1144sadness.png,negative
im172fearful.png,negative
im644angry.png,negative
im163angry.png,positive
im122fearful.png,negative
im532angry.png,negative
im229sadness.png,negative
im876sadness.png,negative
im623angry.png,negative
im398sadness.png,negative
im647sadness.png,negative
im359fearful.png,negative
im563sadness.png,neutral
im282fearful.png,negative
im907fearful.png,negative
im321fearful.png,negative
im496fearful.png,negative
im258angry.png,negative
im721fearful.png,negative
im1160sadness.png,negative
im538sadness.png,negative
im822fearful.png,negative
im311angry.png,negative
im922sadness.png,negative
im664angry.png,negative
im847sadness.png,negative
im804sadness.png,negative
im272sadness.png,negative
im346sadness.png,negative
im91fearful.png,negative
im567fearful.png,negative
im370angry.png,negative
im258fearful.png,negative
im367angry.png,negative
im426sadness.png,negative
im478sadness.png,neutral
im747angry.png,negative
im610sadness.png,positive
im395angry.png,negative
im117sadness.png,negative
im411fearful.png,negative
im204angry.png,negative
im530fearful.png,negative
im1120sadness.png,negative
im186angry.png,negative
im1008fearful.png,negative
im1169sadness.png,neutral
im1009fearful.png,negative
im953angry.png,positive
im869fearful.png,negative
im1101sadness.png,negative
im441angry.png,negative
im857angry.png,negative
im162sadness.png,negative
im888sadness.png,negative
im842sadness.png,negative
im832sadness.png,neutral
im810angry.png,negative
im423angry.png,negative
im261angry.png,positive
im982fearful.png,negative
im790fearful.png,negative
im356sadness.png,negative
im102sadness.png,negative
im463sadness.png,neutral
im206fearful.png,negative
im574angry.png,positive
im625sadness.png,neutral
im711fearful.png,positive
im743angry.png,negative
im1195sadness.png,negative
im700sadness.png,negative
im967fearful.png,negative
im883angry.png,negative
im634fearful.png,negative
im571angry.png,negative
im26disgusted.png,negative
im821fearful.png,negative
im1034sadness.png,negative
im645fearful.png,negative
im802angry.png,negative
im706angry.png,negative
im189fearful.png,negative
im64angry.png,negative
im805sadness.png,negative
im398fearful.png,negative
im255fearful.png,negative
im740angry.png,neutral
im710fearful.png,negative
im19disgusted.png,negative
im133angry.png,negative
im7fearful.png,negative
im734sadness.png,negative
im102angry.png,negative
im665sadness.png,negative
im69angry.png,negative
im622fearful.png,negative
im339fearful.png,positive
im897fearful.png,negative
im432fearful.png,positive
im84fearful.png,negative
im452sadness.png,negative
im836fearful.png,negative
im510fearful.png,negative
im829sadness.png,negative
im811angry.png,neutral
im819fearful.png,negative
im75fearful.png,negative
im837angry.png,negative
im870fearful.png,negative
im904angry.png,negative
im911fearful.png,negative
im248fearful.png,negative
im301angry.png,negative
im509fearful.png,negative
im682angry.png,positive
im297angry.png,negative
im436sadness.png,negative
im737sadness.png,negative
im510sadness.png,negative
im235sadness.png,negative
im415sadness.png,negative
im95fearful.png,negative
im1000sadness.png,negative
im853fearful.png,neutral
im23angry.png,negative
im503fearful.png,negative
im29sadness.png,negative
im231sadness.png,negative
im49disgusted.png,negative
im633angry.png,negative
im629angry.png,negative
im34sadness.png,negative
im280fearful.png,negative
im944fearful.png,negative
im723fearful.png,negative
im678sadness.png,negative
im794sadness.png,negative
im350sadness.png,positive
im375sadness.png,negative
im472angry.png,negative
im522sadness.png,negative
im86angry.png,negative
im457sadness.png,negative
im1186sadness.png,negative
im774fearful.png,negative
im770sadness.png,negative
im878angry.png,negative
im491fearful.png,negative
im486fearful.png,negative
im244sadness.png,neutral
im8disgusted.png,negative
im596angry.png,negative
im877angry.png,negative
im135angry.png,negative
im523fearful.png,negative
im428fearful.png,negative
im590sadness.png,negative
im551sadness.png,negative
im704fearful.png,neutral
im90fearful.png,negative
im174fearful.png,negative
im968sadness.png,negative
im178fearful.png,positive
im971sadness.png,negative
im134sadness.png,negative
im16sadness.png,negative
im922angry.png,negative
im563fearful.png,negative
im690sadness.png,negative
im611sadness.png,negative
im953fearful.png,negative
im451angry.png,negative
im1238sadness.png,negative
im5angry.png,negative
im285fearful.png,negative
im455sadness.png,negative
im129angry.png,negative
im454sadness.png,negative
im92disgusted.png,negative
im807angry.png,negative
im702sadness.png,negative
im981sadness.png,negative
im628sadness.png,negative
im696fearful.png,negative
im592fearful.png,neutral
im118sadness.png,neutral
im283angry.png,neutral
im52disgusted.png,negative
im335angry.png,negative
im369sadness.png,positive
im839fearful.png,positive
im824angry.png,negative
im512sadness.png,negative
im335fearful.png,negative
im854fearful.png,negative
im838fearful.png,negative
im81sadness.png,negative
im397angry.png,negative
im872fearful.png,negative
im1058sadness.png,negative
im469fearful.png,negative
im110sadness.png,neutral
im286sadness.png,negative
im176angry.png,negative
im433sadness.png,negative
im1181sadness.png,positive
im172sadness.png,negative
im868angry.png,negative
im747fearful.png,positive
im200fearful.png,negative
im1022sadness.png,negative
im410fearful.png,negative
im1140sadness.png,negative
im845fearful.png,negative
im436fearful.png,negative
im157fearful.png,negative
im140sadness.png,neutral
im595fearful.png,negative
im428sadness.png,neutral
im1139sadness.png,negative
im670fearful.png,negative
im11angry.png,negative
im580fearful.png,negative
im1245sadness.png,negative
im1015sadness.png,negative
im689sadness.png,negative
im542angry.png,negative
im863fearful.png,negative
im853angry.png,negative
im103sadness.png,negative
im425angry.png,negative
im678angry.png,negative
im565angry.png,negative
im1091sadness.png,positive
im518fearful.png,positive
im76angry.png,positive
im701angry.png,negative
im61fearful.png,negative
im610fearful.png,negative
im151angry.png,negative
im326angry.png,negative
im348angry.png,negative
im48angry.png,negative
im570angry.png,negative
im168angry.png,negative
im306angry.png,negative
im53fearful.png,negative
im194angry.png,negative
im104fearful.png,negative
im591sadness.png,negative
im409angry.png,negative
im573fearful.png,negative
im33sadness.png,negative
im590angry.png,negative
im286angry.png,negative
im1049sadness.png,negative
im783fearful.png,negative
im564angry.png,negative
im227fearful.png,negative
im1002sadness.png,negative
im59angry.png,negative
im782fearful.png,negative
im930fearful.png,negative
im72fearful.png,negative
im935angry.png,negative
im292angry.png,negative
im168fearful.png,negative
im643angry.png,negative
im854sadness.png,positive
im927fearful.png,negative
im253fearful.png,negative
im686angry.png,negative
im841sadness.png,negative
im193sadness.png,negative
im115fearful.png,negative
im418sadness.png,positive
im646fearful.png,negative
im893sadness.png,negative
im1007sadness.png,negative
im105fearful.png,negative
im59sadness.png,neutral
im319angry.png,positive
im153fearful.png,negative
im363fearful.png,negative
im27disgusted.png,negative
im39fearful.png,negative
im430angry.png,positive
im541sadness.png,negative
im786angry.png,neutral
im591angry.png,negative
im813sadness.png,positive
im27fearful.png,negative
im364sadness.png,negative
im966sadness.png,positive
im203sadness.png,negative
im394angry.png,negative
im60fearful.png,negative
im97angry.png,negative
im373fearful.png,negative
im347fearful.png,neutral
im821angry.png,negative
im860angry.png,negative
im55fearful.png,negative
im940angry.png,negative
im257sadness.png,neutral
im1032sadness.png,negative
im183fearful.png,negative
im1038sadness.png,negative
im572fearful.png,negative
im52angry.png,negative
im561sadness.png,negative
im239angry.png,negative
im487fearful.png,negative
im268fearful.png,negative
im434sadness.png,neutral
im123fearful.png,negative
im1023sadness.png,negative
im771fearful.png,negative
im417fearful.png,negative
im425sadness.png,positive
im251fearful.png,negative
im621sadness.png,negative
im1095sadness.png,neutral
im114angry.png,positive
im862sadness.png,neutral
im10disgusted.png,negative
im56angry.png,negative
im809fearful.png,negative
im1147sadness.png,positive
im581sadness.png,positive
im259angry.png,negative
im760fearful.png,negative
im49fearful.png,negative
im469angry.png,negative
im348fearful.png,positive
im142sadness.png,positive
im139sadness.png,negative
im1094sadness.png,negative
im671sadness.png,negative
im205sadness.png,negative
im672fearful.png,negative
im338fearful.png,negative
im517fearful.png,negative
im758angry.png,negative
im988fearful.png,negative
im272angry.png,negative
im4sadness.png,negative
im669sadness.png,negative
im1100sadness.png,neutral
im698angry.png,negative
im618fearful.png,negative
im161sadness.png,negative
im1sadness.png,negative
im380sadness.png,negative
im237fearful.png,neutral
im785fearful.png,positive
im499sadness.png,negative
im1118sadness.png,positive
im594fearful.png,neutral
im704angry.png,negative
im592sadness.png,negative
im249sadness.png,negative
im211sadness.png,negative
im1215sadness.png,negative
im299sadness.png,positive
im662fearful.png,neutral
im14fearful.png,negative
im190fearful.png,neutral
im1128sadness.png,negative
im937fearful.png,negative
im91angry.png,negative
im118fearful.png,negative
im452fearful.png,negative
im15sadness.png,negative
im795angry.png,negative
im208sadness.png,negative
im296sadness.png,neutral
im211fearful.png,negative
im333fearful.png,negative
im710sadness.png,negative
im533angry.png,negative
im1198sadness.png,negative
im899sadness.png,neutral
im537angry.png,negative
im405angry.png,negative
im571fearful.png,negative
im45fearful.png,negative
im950sadness.png,negative
im136fearful.png,negative
im1229sadness.png,negative
im745fearful.png,negative
im915fearful.png,negative
im482sadness.png,negative
im797sadness.png,negative
im211angry.png,positive
im1002fearful.png,negative
im214angry.png,positive
im450sadness.png,negative
im620fearful.png,negative
im529fearful.png,negative
im166sadness.png,negative
im888angry.png,negative
im752sadness.png,negative
im840angry.png,negative
im147sadness.png,negative
im821sadness.png,negative
im639angry.png,negative
im1207sadness.png,negative
im202angry.png,negative
im680fearful.png,neutral
im296fearful.png,negative
im149angry.png,negative
im1243sadness.png,negative
im964sadness.png,negative
im55disgusted.png,negative
im502sadness.png,negative
im965sadness.png,negative
im316sadness.png,negative
im980sadness.png,negative
im1073sadness.png,negative
im950angry.png,neutral
im682fearful.png,neutral
im928fearful.png,negative
im910fearful.png,negative
im554fearful.png,negative
im85angry.png,negative
im631fearful.png,negative
im331fearful.png,negative
im150sadness.png,negative
im472sadness.png,negative
im356angry.png,negative
im1031sadness.png,negative
im43angry.png,negative
im253angry.png,negative
im300sadness.png,negative
im836sadness.png,neutral
im661sadness.png,negative
im383sadness.png,negative
im21sadness.png,negative
im996sadness.png,negative
im514angry.png,negative
im1212sadness.png,positive
im313fearful.png,negative
im659fearful.png,negative
im282angry.png,negative
im52sadness.png,negative
im928angry.png,negative
im187sadness.png,negative
im500sadness.png,negative
im865fearful.png,negative
im1014fearful.png,negative
im316angry.png,negative
im572sadness.png,negative
im688angry.png,negative
im576fearful.png,negative
im937sadness.png,negative
im474sadness.png,negative
im489angry.png,negative
im630sadness.png,negative
im362angry.png,negative
im539sadness.png,negative
im124angry.png,negative
im987sadness.png,negative
im533sadness.png,negative
im586angry.png,negative
im41angry.png,negative
im190sadness.png,negative
im893fearful.png,neutral
im1083sadness.png,positive
im143fearful.png,positive
im931sadness.png,negative
im1001fearful.png,negative
im892fearful.png,positive
im390angry.png,positive
im1222sadness.png,negative
im134angry.png,positive
im722fearful.png,negative
im941fearful.png,negative
im431sadness.png,negative
im762angry.png,negative
im769fearful.png,negative
im825fearful.png,negative
im827sadness.png,negative
im227angry.png,negative
im1163sadness.png,negative
im1236sadness.png,negative
im197angry.png,positive
im86disgusted.png,negative
im774sadness.png,negative
im885sadness.png,negative
im1182sadness.png,negative
im418angry.png,negative
im761sadness.png,negative
im863sadness.png,negative
im688sadness.png,negative
im765fearful.png,negative
im279fearful.png,negative
im62disgusted.png,negative
im768angry.png,negative
im93sadness.png,positive
im685angry.png,negative
im305fearful.png,negative
im149fearful.png,negative
im542sadness.png,negative
im364fearful.png,neutral
im923fearful.png,negative
im30fearful.png,negative
im448angry.png,negative
im793angry.png,negative
im612angry.png,negative
im810sadness.png,negative
im616sadness.png,negative
im44angry.png,negative
im45sadness.png,negative
im649sadness.png,negative
im67sadness.png,negative
im911angry.png,negative
im663sadness.png,negative
im539angry.png,negative
im346angry.png,negative
im606sadness.png,negative
im686fearful.png,negative
im420angry.png,negative
im116angry.png,negative
im146angry.png,negative
im697sadness.png,negative
im849sadness.png,negative
im922fearful.png,negative
im568angry.png,negative
im134fearful.png,positive
im45disgusted.png,negative
im201angry.png,negative
im537sadness.png,negative
im342fearful.png,negative
im797angry.png,negative
im361fearful.png,negative
im12sadness.png,neutral
im290fearful.png,negative
im1190sadness.png,negative
im304angry.png,negative
im39disgusted.png,negative
im276sadness.png,positive
im281sadness.png,negative
im422sadness.png,negative
im82sadness.png,negative
im918angry.png,negative
im1148sadness.png,negative
im434fearful.png,negative
im309fearful.png,negative
im30disgusted.png,negative
im565sadness.png,negative
im327fearful.png,negative
im217sadness.png,negative
im606fearful.png,negative
im113sadness.png,neutral
im287sadness.png,negative
im731fearful.png,negative
im808sadness.png,negative
im156angry.png,negative
im438angry.png,negative
im455angry.png,negative
im577sadness.png,negative
im433angry.png,negative
im817sadness.png,negative
im718sadness.png,negative
im923sadness.png,negative
im1021fearful.png,negative
im733fearful.png,negative
im12fearful.png,negative
im244angry.png,negative
im543sadness.png,negative
im964fearful.png,negative
im651sadness.png,negative
im526fearful.png,negative
im246fearful.png,neutral
im840sadness.png,negative
im274angry.png,negative
im1044sadness.png,negative
im936angry.png,negative
im715angry.png,negative
im132sadness.png,negative
im993fearful.png,negative
im917fearful.png,negative
im557sadness.png,neutral
im484angry.png,negative
im561fearful.png,negative
im543fearful.png,neutral
im330fearful.png,negative
im9sadness.png,negative
im641angry.png,negative
im1110sadness.png,negative
im847fearful.png,negative
im588sadness.png,negative
im651angry.png,negative
im529angry.png,negative
im102disgusted.png,negative
im66angry.png,neutral
im484fearful.png,negative
im568sadness.png,negative
im300fearful.png,negative
im879fearful.png,negative
im884angry.png,negative
im677angry.png,negative
im8fearful.png,negative
im645angry.png,positive
im64fearful.png,negative
im1214sadness.png,negative
im41disgusted.png,negative
im833sadness.png,negative
im504sadness.png,negative
im865sadness.png,negative
im219angry.png,negative
im192fearful.png,negative
im910angry.png,negative
im54fearful.png,negative
im32angry.png,negative
im654sadness.png,neutral
im354angry.png,negative
im482fearful.png,negative
im437fearful.png,negative
im691sadness.png,negative
im685fearful.png,negative
im52fearful.png,negative
im463fearful.png,neutral
im271angry.png,negative
im770fearful.png,negative
im330angry.png,negative
im997sadness.png,negative
im453angry.png,negative
im779sadness.png,negative
im16angry.png,negative
im834sadness.png,negative
im924fearful.png,negative
im582fearful.png,negative
im796fearful.png,negative
im351angry.png,negative
im597fearful.png,negative
im448sadness.png,negative
im217angry.png,negative
im2fearful.png,negative
im29angry.png,negative
im1012fearful.png,negative
im459sadness.png,neutral
im297sadness.png,negative
im894angry.png,negative
im327angry.png,negative
im3fearful.png,negative
im530sadness.png,negative
im528sadness.png,negative
im737fearful.png,negative
im329angry.png,positive
im402sadness.png,negative
im686sadness.png,negative
im983fearful.png,negative
im99sadness.png,negative
im219fearful.png,negative
im881fearful.png,negative
im173fearful.png,negative
im569angry.png,negative
im188fearful.png,positive
im209angry.png,negative
im47angry.png,negative
im61angry.png,negative
im452angry.png,negative
im852sadness.png,negative
im1040sadness.png,negative
im357sadness.png,negative
im705angry.png,negative
im104angry.png,negative
im1225sadness.png,positive
im1092sadness.png,negative
im63fearful.png,negative
im549angry.png,negative
im396angry.png,negative
im817fearful.png,negative
im1130sadness.png,negative
im1114sadness.png,negative
im763fearful.png,positive
im42angry.png,negative
im752fearful.png,negative
im165fearful.png,negative
im135fearful.png,neutral
im30sadness.png,negative
im410sadness.png,negative
im419sadness.png,negative
im538fearful.png,negative
im846sadness.png,negative
im26angry.png,negative
im351sadness.png,negative
im1063sadness.png,negative
im343fearful.png,negative
im660sadness.png,neutral
im289sadness.png,negative
im970fearful.png,negative
im340angry.png,negative
im952fearful.png,negative
im195angry.png,negative
im22sadness.png,negative
im752angry.png,negative
im915sadness.png,negative
im819sadness.png,negative
im750sadness.png,negative
im174sadness.png,negative
im281angry.png,positive
im210sadness.png,neutral
im849angry.png,negative
im188sadness.png,negative
im99fearful.png,negative
im732fearful.png,negative
im501sadness.png,positive
im570fearful.png,negative
im442angry.png,negative
im113fearful.png,negative
im616fearful.png,positive
im37angry.png,negative
im921sadness.png,neutral
im712fearful.png,negative
im427fearful.png,negative
im21fearful.png,neutral
im289fearful.png,negative
im494angry.png,negative
im833fearful.png,negative
im291sadness.png,negative
im816sadness.png,neutral
im723sadness.png,negative
im851sadness.png,negative
im1086sadness.png,negative
im85fearful.png,negative
im632sadness.png,negative
im820sadness.png,negative
im732angry.png,negative
im877sadness.png,neutral
im453sadness.png,negative
im273fearful.png,negative
im525angry.png,neutral
im44fearful.png,negative
im220angry.png,negative
im985sadness.png,negative
im496angry.png,negative
im615fearful.png,negative
im775sadness.png,negative
im24angry.png,negative
im103disgusted.png,negative
im414fearful.png,negative
im643fearful.png,negative
im837fearful.png,negative
im589fearful.png,negative
im970sadness.png,negative
im236fearful.png,neutral
im836angry.png,positive
im617fearful.png,positive
im408sadness.png,neutral
im196angry.png,neutral
im404angry.png,negative
im864angry.png,negative
im33fearful.png,negative
im735sadness.png,negative
im619sadness.png,negative
im854angry.png,neutral
im556sadness.png,negative
im749angry.png,negative
im791sadness.png,negative
im763sadness.png,negative
im759fearful.png,negative
im548sadness.png,positive
im172angry.png,negative
im95angry.png,negative
im834angry.png,negative
im376fearful.png,negative
im25sadness.png,positive
im851angry.png,negative
im962fearful.png,neutral
im458angry.png,negative
im260sadness.png,positive
im571sadness.png,neutral
im110fearful.png,negative
im43fearful.png,negative
im142angry.png,negative
im375fearful.png,negative
im1057sadness.png,negative
im325angry.png,negative
im1116sadness.png,negative
im956angry.png,negative
im546angry.png,negative
im948fearful.png,negative
im225fearful.png,negative
im6fearful.png,negative
im93angry.png,negative
im102fearful.png,negative
im757fearful.png,negative
im891angry.png,negative
im1019fearful.png,negative
im406sadness.png,positive
im368sadness.png,negative
im855angry.png,negative
im283fearful.png,negative
im1152sadness.png,negative
im521angry.png,negative
im631sadness.png,negative
im24sadness.png,negative
im442sadness.png,neutral
im554angry.png,negative
im716sadness.png,neutral
im136sadness.png,negative
im986sadness.png,negative
im479sadness.png,negative
im67angry.png,negative
im985fearful.png,negative
im151fearful.png,negative
im499fearful.png,negative
im538angry.png,negative
im675sadness.png,negative
im583sadness.png,negative
im255angry.png,negative
im265angry.png,negative
im1171sadness.png,positive
im778angry.png,negative
im1180sadness.png,negative
im896fearful.png,negative
im27angry.png,negative
im100sadness.png,negative
im843sadness.png,negative
im240fearful.png,negative
im1021sadness.png,negative
im276fearful.png,negative
im457angry.png,negative
im711sadness.png,negative
im292sadness.png,neutral
im724angry.png,negative
im523angry.png,negative
im755angry.png,negative
im324fearful.png,negative
im320fearful.png,negative
im487sadness.png,negative
im801angry.png,negative
im892sadness.png,negative
im474fearful.png,positive
im470fearful.png,negative
im516sadness.png,negative
im469sadness.png,neutral
im695fearful.png,negative
im189angry.png,negative
im299angry.png,negative
im285sadness.png,negative
im331angry.png,negative
im218fearful.png,positive
im249angry.png,negative
im4angry.png,negative
im44disgusted.png,negative
im363angry.png,neutral
im590fearful.png,negative
im818fearful.png,negative
im343sadness.png,neutral
im427angry.png,negative
im835sadness.png,negative
im885fearful.png,negative
im59fearful.png,negative
im371sadness.png,neutral
im817angry.png,negative
im524fearful.png,negative
im1004sadness.png,negative
im657fearful.png,negative
im106fearful.png,neutral
im895angry.png,negative
im798fearful.png,negative
im814angry.png,negative
im137angry.png,negative
im121angry.png,negative
im830sadness.png,negative
im550fearful.png,negative
im657angry.png,negative
im575fearful.png,negative
im742fearful.png,negative
im544sadness.png,neutral
im914sadness.png,negative
im603sadness.png,negative
im199angry.png,negative
im390fearful.png,negative
im336angry.png,negative
im120sadness.png,negative
im371fearful.png,negative
im1045sadness.png,negative
im158fearful.png,negative
im755fearful.png,negative
im412sadness.png,negative
im430sadness.png,negative
im17fearful.png,negative
im412angry.png,negative
im259fearful.png,positive
im191angry.png,negative
im118angry.png,negative
im298angry.png,negative
im555angry.png,neutral
im416angry.png,negative
im656sadness.png,negative
im246angry.png,negative
im868sadness.png,neutral
im518sadness.png,neutral
im349sadness.png,positive
im537fearful.png,negative
im242sadness.png,neutral
im647fearful.png,negative
im520sadness.png,negative
im941sadness.png,negative
im277sadness.png,negative
im370fearful.png,positive
im260fearful.png,negative
im240sadness.png,negative
im45angry.png,negative
im382fearful.png,negative
im123angry.png,negative
im154angry.png,negative
im827angry.png,positive
im880fearful.png,negative
im275angry.png,negative
im4fearful.png,negative
im776angry.png,negative
im148fearful.png,negative
im386fearful.png,neutral
im831fearful.png,neutral
im705sadness.png,negative
im322fearful.png,negative
im1127sadness.png,negative
im353angry.png,negative
im780sadness.png,negative
im246sadness.png,negative
im621fearful.png,negative
im1242sadness.png,positive
im286fearful.png,negative
im594angry.png,negative
im781sadness.png,negative
im684angry.png,negative
im184angry.png,positive
im460sadness.png,negative
im7disgusted.png,negative
im1199sadness.png,negative
im793sadness.png,positive
im780fearful.png,negative
im207fearful.png,negative
im53angry.png,negative
im526angry.png,positive
im319sadness.png,negative
im401angry.png,negative
im81disgusted.png,negative
im1001sadness.png,negative
im882angry.png,negative
im943sadness.png,neutral
im420fearful.png,negative
im230sadness.png,negative
im20fearful.png,neutral
im177angry.png,positive
im599fearful.png,negative
im225angry.png,negative
im600fearful.png,negative
im1019sadness.png,negative
im101disgusted.png,negative
im904sadness.png,neutral
im846angry.png,negative
im84angry.png,negative
im1003sadness.png,neutral
im180angry.png,positive
im905fearful.png,neutral
im189sadness.png,negative
im585fearful.png,neutral
im174angry.png,negative
im768fearful.png,negative
im47sadness.png,neutral
im899fearful.png,negative
im458sadness.png,negative
im419angry.png,negative
im1119sadness.png,negative
im844fearful.png,negative
im57angry.png,negative
im28angry.png,negative
im611angry.png,negative
im264fearful.png,negative
im236sadness.png,negative
im265sadness.png,negative
im533fearful.png,negative
im873angry.png,negative
im887fearful.png,negative
im449angry.png,negative
im637sadness.png,negative
im202fearful.png,negative
im421angry.png,negative
im1172sadness.png,negative
im302sadness.png,negative
im55sadness.png,negative
im89sadness.png,negative
im995sadness.png,positive
im929sadness.png,negative
im384fearful.png,negative
im383fearful.png,negative
im945fearful.png,negative
im111fearful.png,positive
im303fearful.png,negative
im21angry.png,negative
im976fearful.png,negative
im843fearful.png,negative
im586fearful.png,negative
im241angry.png,negative
im401sadness.png,negative
im7sadness.png,negative
im423fearful.png,negative
im565fearful.png,negative
im389angry.png,negative
im977fearful.png,negative
im221angry.png,negative
im998sadness.png,negative
im819angry.png,negative
im949sadness.png,negative
im101fearful.png,negative
im340sadness.png,positive
im198angry.png,negative
im173sadness.png,negative
im374fearful.png,negative
im1012sadness.png,negative
im547sadness.png,negative
im946angry.png,negative
im1189sadness.png,negative
im654angry.png,negative
im832fearful.png,negative
im513sadness.png,negative
im34fearful.png,positive
im831angry.png,negative
im1005sadness.png,negative
im852angry.png,positive
im14disgusted.png,negative
im377angry.png,positive
im403angry.png,negative
im153sadness.png,negative
im333angry.png,negative
im1039sadness.png,negative
im614sadness.png,negative
im782sadness.png,negative
im275sadness.png,negative
im873fearful.png,negative
im471fearful.png,negative
im601sadness.png,negative
im938angry.png,negative
im602sadness.png,negative
im882sadness.png,negative
im676sadness.png,negative
im658fearful.png,negative
im254angry.png,positive
im959fearful.png,negative
im759sadness.png,negative
im103fearful.png,negative
im1018sadness.png,negative
im488angry.png,negative
im864fearful.png,negative
im963sadness.png,negative
im238angry.png,positive
im440angry.png,negative
im120fearful.png,neutral
im1036sadness.png,negative
im886sadness.png,neutral
im883sadness.png,negative
im623fearful.png,negative
im864sadness.png,negative
im228angry.png,negative
im222sadness.png,negative
im718angry.png,negative
im40angry.png,negative
im120angry.png,negative
im201sadness.png,negative
im198sadness.png,negative
im32disgusted.png,positive
im810fearful.png,negative
im637fearful.png,negative
im358sadness.png,negative
im112angry.png,negative
im483fearful.png,negative
im648sadness.png,negative
im710angry.png,negative
im488fearful.png,negative
im144angry.png,negative
im1025sadness.png,negative
im784fearful.png,negative
im407angry.png,negative
im187angry.png,negative
im61disgusted.png,negative
im408angry.png,negative
im774angry.png,negative
im903sadness.png,negative
im38angry.png,negative
im417sadness.png,negative
im336fearful.png,negative
im381sadness.png,negative
im808fearful.png,negative
im805fearful.png,negative
im2disgusted.png,negative
im806sadness.png,negative
im72disgusted.png,positive
im83sadness.png,negative
im5fearful.png,negative
im30angry.png,negative
im366angry.png,negative
im91sadness.png,negative
im675angry.png,positive
im553fearful.png,negative
im2sadness.png,negative
im156sadness.png,negative
im991sadness.png,negative
im929fearful.png,negative
im665angry.png,negative
im169sadness.png,negative
im395fearful.png,negative
im676fearful.png,negative
im155fearful.png,negative
im466sadness.png,negative
im179sadness.png,negative
im264angry.png,negative
im179fearful.png,negative
im546fearful.png,negative
im1158sadness.png,negative
im382sadness.png,positive
im175sadness.png,negative
im250fearful.png,negative
im638sadness.png,negative
im615angry.png,negative
im502fearful.png,negative
im885angry.png,negative
im284fearful.png,negative
im266fearful.png,negative
im727fearful.png,negative
im678fearful.png,negative
im238sadness.png,negative
im1153sadness.png,neutral
im294sadness.png,negative
im154fearful.png,negative
im555sadness.png,negative
im476angry.png,positive
im732sadness.png,negative
im22angry.png,negative
im399angry.png,negative
im166fearful.png,negative
im694sadness.png,negative
im293sadness.png,positive
im749fearful.png,negative
im708sadness.png,negative
im146fearful.png,positive
im901angry.png,positive
im497fearful.png,negative
im505angry.png,negative
im878fearful.png,negative
im582sadness.png,neutral
im596sadness.png,negative
im415fearful.png,negative
im358angry.png,neutral
im642fearful.png,negative
im911sadness.png,negative
im847angry.png,negative
im404sadness.png,negative
im871angry.png,negative
im217fearful.png,negative
im809angry.png,negative
im293angry.png,positive
im203fearful.png,positive
im85sadness.png,negative
im943fearful.png,positive
im464angry.png,negative
im618angry.png,negative
im558fearful.png,negative
im252angry.png,negative
im772angry.png,negative
im18fearful.png,negative
im1103sadness.png,negative
im8angry.png,positive
im11disgusted.png,positive
im313sadness.png,negative
im280sadness.png,negative
im905sadness.png,negative
im583angry.png,negative
im128fearful.png,negative
im728angry.png,negative
im77sadness.png,negative
im992sadness.png,positive
im531sadness.png,negative
im37sadness.png,negative
im861sadness.png,negative
im743sadness.png,negative
im407fearful.png,neutral
im60sadness.png,neutral
im162angry.png,negative
im918fearful.png,negative
im560fearful.png,negative
im978sadness.png,negative
im674sadness.png,negative
im80sadness.png,negative
im845sadness.png,negative
im536sadness.png,negative
im939sadness.png,neutral
im762fearful.png,negative
im627angry.png,negative
im15fearful.png,negative
im874sadness.png,negative
im226sadness.png,negative
im191fearful.png,negative
im588angry.png,negative
im559sadness.png,negative
im640fearful.png,negative
im408fearful.png,negative
im1175sadness.png,negative
im357angry.png,negative
im1disgusted.png,negative
im320angry.png,negative
im608sadness.png,positive
im479fearful.png,negative
im1106sadness.png,negative
im284angry.png,negative
im337fearful.png,negative
im355sadness.png,negative
im1067sadness.png,negative
im423sadness.png,negative
im928sadness.png,neutral
im773sadness.png,positive
im20disgusted.png,negative
im916angry.png,negative
im317sadness.png,negative
im796angry.png,negative
im1011fearful.png,neutral
im108angry.png,negative
im975fearful.png,negative
im410angry.png,negative
im379angry.png,negative
im279sadness.png,negative
im332angry.png,negative
im1071sadness.png,negative
im952angry.png,negative
im702angry.png,negative
im896angry.png,positive
im755sadness.png,negative
im288angry.png,negative
im753angry.png,negative
im617angry.png,negative
im310fearful.png,negative
im106disgusted.png,negative
im632angry.png,neutral
im262sadness.png,positive
im744angry.png,negative
im659sadness.png,negative
im1108sadness.png,neutral
im860fearful.png,negative
im343angry.png,negative
im332sadness.png,negative
im497sadness.png,negative
im426angry.png,negative
im721angry.png,positive
im359angry.png,negative
im1084sadness.png,negative
im733angry.png,negative
im364angry.png,negative
im500fearful.png,negative
im726sadness.png,negative
im318angry.png,negative
im24disgusted.png,negative
im362sadness.png,neutral
im548fearful.png,negative
im271sadness.png,negative
im65disgusted.png,negative
im855sadness.png,positive
im194sadness.png,negative
im589sadness.png,negative
im294fearful.png,negative
im579angry.png,negative
im887angry.png,negative
im46fearful.png,negative
im560angry.png,negative
im56sadness.png,negative
im152fearful.png,negative
im672angry.png,negative
im1082sadness.png,negative
im234sadness.png,negative
im79angry.png,negative
im619fearful.png,negative
im431angry.png,negative
im354fearful.png,negative
im626fearful.png,negative
im334sadness.png,negative
im919fearful.png,negative
im167fearful.png,positive
im70disgusted.png,negative
im475fearful.png,negative
